id,timestamp,index_x,index_y,index_z,pinky_x,pinky_y,pinky_z
1443486,86692709935,0.04908133,-0.07233834,0.3501785,0.0008196179,-0.08709904,0.3828819
1443488,86692737484,0.04914039,-0.07217035,0.3500642,0.0009234198,-0.08736053,0.3827814
1443492,86692765776,0.04918263,-0.07182221,0.3499841,0.0009946129,-0.08770868,0.3825957
1443495,86692792447,0.04923273,-0.07173792,0.3496256,0.001073745,-0.08767677,0.3822587
1443498,86692820958,0.04915588,-0.07181971,0.3496105,0.001022332,-0.08773512,0.3821713
1443501,86692848849,0.04914051,-0.07190274,0.3498682,0.00109863,-0.08802116,0.3822569
1443504,86692881664,0.04917346,-0.07192881,0.3500298,0.001140411,-0.08785345,0.3823964
1443507,86692906346,0.04921297,-0.07239182,0.3501466,0.001353927,-0.08819643,0.3824183
1443510,86692932329,0.04922289,-0.07250854,0.350167,0.001402845,-0.0881461,0.3825073
1443513,86692964503,0.04928688,-0.07247332,0.3499248,0.001498143,-0.08791792,0.3825206
1443517,86692989215,0.04926143,-0.07243158,0.3499063,0.001581145,-0.08807148,0.3824731
1443519,86693012393,0.04928802,-0.07246986,0.3498912,0.001655797,-0.08833105,0.382353
1443522,86693038512,0.04929098,-0.07251544,0.3498297,0.001694015,-0.08832833,0.3822903
1443526,86693066126,0.04932344,-0.07259263,0.3499237,0.001687268,-0.08837613,0.3823593
1443528,86693090749,0.04942271,-0.07271225,0.3498852,0.001682203,-0.08833367,0.3823579
1443530,86693114923,0.04942265,-0.07265423,0.3498375,0.001616048,-0.08831923,0.3823786
1443533,86693137407,0.04933395,-0.07255782,0.3498126,0.001552292,-0.08854158,0.3823976
1443536,86693169772,0.04938555,-0.07242905,0.3500548,0.001528298,-0.08866903,0.38256
1443539,86693194015,0.04927424,-0.07228266,0.3501866,0.001403695,-0.08890207,0.3826207
1443542,86693221402,0.04921139,-0.07219176,0.3502795,0.001345412,-0.08913063,0.3826844
1443545,86693248389,0.04907237,-0.07221754,0.350288,0.001268981,-0.08936939,0.3827022
1443548,86693276844,0.04902594,-0.07216161,0.3501939,0.001302652,-0.0895116,0.3826439
1443551,86693307770,0.04881937,-0.07237677,0.3501489,0.001210914,-0.08996713,0.3826615
1443555,86693331579,0.04883603,-0.07251842,0.3501957,0.001321416,-0.09061503,0.3825009
1443557,86693359525,0.0486882,-0.07268231,0.3503637,0.001162032,-0.09079237,0.3826542
